,Prediction,Won_Series,Seed_Diff,Pyt_Win_Pct_Diff,eFG..Misc,TOV..Misc,ORB..Misc,FT.FGA.Misc,Opp.eFG..Misc,Opp.TOV..Misc,DRB..Misc,eFG..Misc_._Opponent,TOV..Misc_._Opponent,ORB..Misc_._Opponent,FT.FGA.Misc_._Opponent,Opp.eFG..Misc_._Opponent,Opp.TOV..Misc_._Opponent,DRB..Misc_._Opponent,Opp.FT.FGA.Misc_._Opponent,id
148,True,1,3,0.0,0.475,13.0,30.9,0.245,0.495,16.9,64.1,0.501,15.2,32.8,0.294,0.507,16.4,66.3,0.275,/teams/DEN/1986.htmlFirst
149,True,1,4,0.134146341463415,0.504,13.7,32.7,0.28600000000000003,0.475,13.0,68.9,0.489,14.0,36.5,0.249,0.491,14.2,66.8,0.26899999999999996,/teams/UTA/1992.htmlSemifinals
150,True,1,7,0.134146341463415,0.473,13.3,25.9,0.248,0.461,13.9,74.0,0.478,13.3,27.0,0.239,0.486,15.1,71.1,0.25,/teams/DET/2003.htmlFirst
151,True,1,5,0.182926829268293,0.49700000000000005,14.2,34.2,0.282,0.475,14.0,68.5,0.47,14.4,34.2,0.267,0.48700000000000004,14.4,65.2,0.231,/teams/DET/1988.htmlFirst
152,True,1,5,0.134146341463415,0.515,14.5,30.0,0.235,0.474,13.4,68.5,0.493,13.9,32.7,0.213,0.489,15.1,66.7,0.263,/teams/HOU/1993.htmlFirst
153,True,0,3,0.048780487804878,0.524,13.6,31.8,0.262,0.499,14.9,64.2,0.489,14.0,36.5,0.249,0.491,14.2,66.8,0.26899999999999996,/teams/GSW/1992.htmlFirst
154,True,1,5,0.182926829268293,0.496,13.6,35.5,0.23199999999999998,0.49700000000000005,14.8,67.2,0.49200000000000005,15.7,32.7,0.252,0.499,14.4,67.5,0.273,/teams/HOU/1986.htmlFirst
155,True,1,5,0.17073170731707302,0.47200000000000003,13.3,31.2,0.247,0.461,13.5,73.0,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,/teams/DET/2005.htmlFirst
156,True,1,7,0.28048780487804903,0.551,15.7,33.8,0.235,0.485,13.7,67.1,0.49700000000000005,16.3,29.8,0.24600000000000002,0.498,15.0,68.3,0.24,/teams/LAL/1985.htmlFirst
157,True,0,3,0.0609756097560975,0.51,15.3,34.1,0.313,0.493,14.8,66.6,0.483,14.3,33.5,0.24,0.47,14.1,68.0,0.261,/teams/POR/1987.htmlFirst
158,True,1,5,0.0853658536585366,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.49700000000000005,13.5,23.4,0.205,0.489,14.3,76.0,0.205,/teams/TOR/2016.htmlFirst
159,True,1,5,0.109756097560976,0.517,13.9,26.7,0.254,0.47700000000000004,12.4,76.4,0.48700000000000004,13.9,26.3,0.21600000000000003,0.46399999999999997,13.9,74.7,0.295,/teams/MIA/2006.htmlFirst
160,True,1,5,0.109756097560976,0.49200000000000005,13.8,27.2,0.262,0.45299999999999996,13.7,71.9,0.505,13.2,29.4,0.18899999999999997,0.485,14.5,68.1,0.20600000000000002,/teams/SAS/2002.htmlFirst
161,True,0,2,0.0365853658536586,0.509,13.4,33.8,0.259,0.473,14.4,70.4,0.5,13.2,33.0,0.261,0.474,12.8,68.3,0.17600000000000002,/teams/POR/1991.htmlFinals
162,True,1,4,0.182926829268293,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,/teams/GSW/2017.htmlSemifinals
163,True,1,5,0.134146341463415,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.486,16.0,32.5,0.28300000000000003,0.46799999999999997,15.2,70.2,0.256,/teams/SAC/2003.htmlFirst
164,True,1,7,0.17073170731707302,0.516,13.8,30.9,0.275,0.485,13.0,72.3,0.511,15.6,32.0,0.263,0.48700000000000004,13.2,70.2,0.257,/teams/SAS/1995.htmlFirst
165,True,0,3,0.0609756097560975,0.509,15.5,33.0,0.294,0.491,14.7,69.3,0.49,14.0,34.0,0.22899999999999998,0.512,16.3,67.1,0.217,/teams/IND/1996.htmlFirst
166,True,1,3,0.158536585365854,0.518,12.5,28.1,0.247,0.48200000000000004,13.1,69.1,0.473,14.4,35.5,0.244,0.48,14.1,69.5,0.24,/teams/CLE/1993.htmlFirst
167,True,1,2,-0.0121951219512195,0.486,13.4,36.5,0.26899999999999996,0.479,15.2,70.8,0.509,13.3,31.1,0.302,0.478,12.8,68.8,0.209,/teams/POR/1990.htmlFinals
168,True,1,4,0.182926829268293,0.526,16.2,29.7,0.28800000000000003,0.479,16.7,69.5,0.512,14.1,26.9,0.243,0.495,13.6,68.6,0.20600000000000002,/teams/SEA/1996.htmlSemifinals
169,True,0,5,0.12195121951219501,0.516,13.8,30.9,0.275,0.485,13.0,72.3,0.529,15.0,26.9,0.23199999999999998,0.489,13.9,67.7,0.19899999999999998,/teams/SAS/1995.htmlFinals
170,True,1,7,0.28048780487804903,0.524,13.1,27.0,0.26,0.46,12.4,74.1,0.46299999999999997,13.7,25.5,0.242,0.479,15.2,73.2,0.278,/teams/MIA/2005.htmlFirst
171,True,1,5,0.21951219512195103,0.521,13.4,28.7,0.23600000000000002,0.478,15.9,66.1,0.483,12.7,30.6,0.244,0.48,13.5,68.5,0.24,/teams/SEA/1998.htmlFirst
172,True,1,4,0.207317073170732,0.516,13.8,30.9,0.275,0.485,13.0,72.3,0.5,13.4,31.3,0.215,0.5,14.8,64.4,0.22399999999999998,/teams/SAS/1995.htmlSemifinals
173,True,1,5,0.048780487804878,0.491,13.2,33.6,0.253,0.516,17.0,66.1,0.517,15.6,33.2,0.272,0.501,15.0,68.5,0.26899999999999996,/teams/DEN/1985.htmlFirst
174,True,0,4,0.0609756097560976,0.48,13.6,34.6,0.221,0.475,16.0,67.7,0.5,16.0,34.4,0.27,0.47100000000000003,14.9,68.0,0.267,/teams/ATL/1994.htmlSemifinals
175,True,1,7,0.28048780487804903,0.532,13.4,25.1,0.24600000000000002,0.48200000000000004,12.3,77.2,0.47700000000000004,13.3,26.6,0.217,0.484,12.3,74.8,0.212,/teams/CLE/2010.htmlFirst
176,True,1,2,0.134146341463415,0.518,11.8,35.1,0.221,0.47600000000000003,14.1,69.3,0.506,11.8,30.5,0.259,0.483,12.3,66.5,0.174,/teams/CHI/1992.htmlFinals
177,True,1,3,0.0243902439024389,0.47600000000000003,12.8,24.1,0.223,0.46399999999999997,15.1,72.9,0.452,14.6,31.7,0.255,0.46,14.2,72.1,0.20800000000000002,/teams/BOS/2002.htmlFirst
178,True,1,3,-0.024390243902439,0.493,14.6,33.8,0.192,0.48200000000000004,15.3,70.8,0.48700000000000004,12.8,31.8,0.258,0.484,14.5,69.0,0.215,/teams/CHI/1994.htmlFirst
179,True,1,4,0.0609756097560976,0.515,13.9,32.3,0.276,0.484,13.0,67.9,0.5,15.4,30.4,0.254,0.45899999999999996,14.9,66.7,0.262,/teams/LAL/1988.htmlSemifinals
180,True,1,5,0.23170731707317102,0.499,12.0,36.3,0.19899999999999998,0.493,15.4,68.7,0.493,14.0,34.8,0.22699999999999998,0.516,14.6,68.5,0.22399999999999998,/teams/CHI/1993.htmlFirst
181,True,1,3,0.134146341463415,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.485,12.9,29.4,0.2,0.474,14.0,73.0,0.25,/teams/POR/2000.htmlFirst
182,True,1,3,0.0975609756097561,0.509,13.9,35.2,0.23600000000000002,0.493,13.5,69.3,0.512,14.9,32.9,0.214,0.488,14.7,64.4,0.21,/teams/PHO/1994.htmlFirst
183,True,1,2,0.048780487804878,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.504,12.6,23.4,0.21,0.47700000000000004,12.8,77.1,0.201,/teams/LAL/2008.htmlFinals
184,True,0,3,-0.0487804878048781,0.488,13.7,26.8,0.258,0.493,14.7,72.0,0.48700000000000004,13.8,25.4,0.263,0.47100000000000003,12.2,75.9,0.24,/teams/DEN/2006.htmlFirst
185,True,1,7,0.182926829268293,0.484,12.7,30.6,0.24100000000000002,0.44299999999999995,13.4,73.1,0.486,13.9,27.7,0.209,0.479,15.1,69.7,0.198,/teams/LAL/2000.htmlFirst
186,True,0,3,0.146341463414634,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.514,14.1,21.7,0.23600000000000002,0.509,14.9,72.3,0.23600000000000002,/teams/TOR/2014.htmlFirst
187,True,1,3,0.0853658536585367,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.511,11.4,23.4,0.2,0.505,13.5,75.0,0.205,/teams/ORL/2008.htmlFirst
188,True,1,3,-0.0454545454545455,0.491,14.2,29.1,0.226,0.47600000000000003,10.7,74.8,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,/teams/LAL/2012.htmlFirst
189,True,1,5,0.0609756097560975,0.486,11.7,29.7,0.231,0.498,16.0,67.4,0.491,13.9,36.3,0.245,0.495,15.9,67.2,0.33,/teams/DEN/1988.htmlFirst
190,True,1,7,0.12195121951219501,0.488,12.0,28.3,0.237,0.47700000000000004,14.3,70.9,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.28600000000000003,/teams/DET/2007.htmlFirst
191,True,1,5,0.21951219512195103,0.524,12.6,24.0,0.21,0.49200000000000005,13.5,77.6,0.491,12.1,24.8,0.21899999999999997,0.506,13.6,77.5,0.256,/teams/SAS/2017.htmlFirst
192,True,1,5,0.24390243902439002,0.49,13.3,37.2,0.28300000000000003,0.46,13.9,67.4,0.478,13.4,30.5,0.23199999999999998,0.48700000000000004,14.9,68.8,0.281,/teams/ATL/1987.htmlFirst
193,True,1,4,0.17073170731707302,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,/teams/SAS/2013.htmlSemifinals
194,True,1,7,0.195121951219512,0.513,13.6,26.0,0.209,0.457,13.5,74.2,0.49200000000000005,13.9,25.4,0.262,0.488,13.7,72.2,0.21,/teams/SAS/2006.htmlFirst
195,True,1,3,0.195121951219512,0.519,14.0,31.6,0.285,0.467,14.1,68.8,0.47600000000000003,15.8,33.0,0.256,0.46,13.4,71.4,0.249,/teams/LAL/1998.htmlFirst
196,True,1,5,0.0609756097560975,0.512,15.4,36.2,0.23399999999999999,0.504,16.7,65.1,0.5,12.8,32.2,0.27399999999999997,0.513,13.4,67.2,0.215,/teams/NYK/1989.htmlFirst
197,True,0,5,0.0975609756097561,0.494,15.2,33.3,0.26899999999999996,0.46299999999999997,13.2,70.3,0.504,13.7,31.0,0.294,0.49700000000000005,15.2,64.1,0.289,/teams/SAS/1991.htmlFirst
198,True,1,4,0.26829268292682895,0.521,12.8,34.7,0.225,0.488,15.3,68.8,0.489,13.4,28.1,0.27,0.489,12.5,68.3,0.187,/teams/CHI/1991.htmlSemifinals
199,True,1,7,0.17073170731707302,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,/teams/OKC/2013.htmlFirst
200,True,1,5,0.134146341463415,0.502,14.4,34.5,0.266,0.45799999999999996,13.2,69.2,0.507,14.4,30.7,0.23800000000000002,0.48700000000000004,13.5,69.5,0.239,/teams/DET/1989.htmlFinals
201,True,0,4,0.12195121951219501,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,/teams/OKC/2013.htmlSemifinals
202,True,1,5,0.109756097560976,0.547,12.6,21.9,0.20600000000000002,0.516,11.4,75.8,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,/teams/CLE/2017.htmlFirst
203,True,1,7,0.28048780487804903,0.563,13.5,23.5,0.191,0.479,12.6,76.0,0.516,14.2,25.7,0.244,0.516,14.7,72.8,0.21899999999999997,/teams/GSW/2016.htmlFirst
204,True,1,3,0.0609756097560976,0.48200000000000004,14.4,24.7,0.221,0.455,13.6,73.1,0.46399999999999997,12.7,30.1,0.23,0.48,14.2,71.8,0.247,/teams/NYK/2000.htmlFirst
205,True,1,4,0.195121951219512,0.46799999999999997,13.8,28.7,0.252,0.46,15.7,73.1,0.47,13.4,23.6,0.22699999999999998,0.47100000000000003,15.1,72.5,0.242,/teams/NJN/2003.htmlSemifinals
206,True,1,5,0.0975609756097561,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.474,13.8,29.1,0.215,0.46399999999999997,15.6,69.8,0.29,/teams/MIL/2001.htmlFirst
207,True,0,3,0.0853658536585366,0.532,13.4,25.1,0.24600000000000002,0.48200000000000004,12.3,77.2,0.522,14.5,22.8,0.248,0.48700000000000004,14.9,73.8,0.251,/teams/CLE/2010.htmlSemifinals
208,True,1,3,0.0609756097560976,0.541,14.1,29.8,0.267,0.489,12.5,68.5,0.491,13.0,34.3,0.264,0.48100000000000004,14.2,67.3,0.28,/teams/BOS/1988.htmlSemifinals
209,True,1,5,0.195121951219512,0.52,14.0,33.0,0.228,0.465,11.7,69.3,0.511,14.4,30.6,0.287,0.503,13.1,66.4,0.254,/teams/BOS/1991.htmlFirst
210,True,1,2,0.0,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.22399999999999998,/teams/LAL/2010.htmlFinals
211,True,1,7,0.34146341463414603,0.526,16.2,29.7,0.28800000000000003,0.479,16.7,69.5,0.493,16.0,32.5,0.271,0.498,15.1,69.0,0.302,/teams/SEA/1996.htmlFirst
212,True,1,3,0.0365853658536585,0.495,13.6,35.6,0.253,0.47100000000000003,14.3,69.9,0.508,13.1,31.7,0.258,0.47100000000000003,13.0,67.7,0.223,/teams/POR/1992.htmlSemifinals
213,True,1,3,0.0853658536585366,0.474,13.1,34.7,0.245,0.46399999999999997,12.8,71.0,0.48200000000000004,12.9,33.1,0.282,0.509,13.7,69.1,0.22,/teams/DET/1991.htmlFirst
214,True,1,4,-0.0121951219512195,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.515,12.9,26.8,0.21899999999999997,0.483,12.1,76.3,0.214,/teams/PHO/2010.htmlSemifinals
215,True,0,3,0.0609756097560976,0.513,11.7,22.1,0.191,0.48700000000000004,11.7,78.0,0.504,12.1,26.6,0.22399999999999998,0.493,12.3,74.6,0.225,/teams/SAS/2009.htmlFirst
216,True,1,2,0.0487804878048781,0.515,13.9,32.3,0.276,0.484,13.0,67.9,0.485,13.2,37.5,0.275,0.48100000000000004,13.0,67.5,0.203,/teams/LAL/1988.htmlFinals
217,True,1,3,0.12195121951219501,0.498,11.8,28.8,0.218,0.45299999999999996,13.0,72.0,0.485,13.5,31.8,0.218,0.489,14.2,73.3,0.20199999999999999,/teams/LAL/2002.htmlFirst
218,True,1,7,0.329268292682927,0.515,13.9,32.3,0.276,0.484,13.0,67.9,0.499,14.1,32.0,0.23399999999999999,0.512,14.0,64.4,0.242,/teams/LAL/1988.htmlFirst
219,True,1,4,0.195121951219512,0.5539999999999999,14.6,20.6,0.228,0.511,15.8,73.0,0.514,14.1,21.7,0.23600000000000002,0.509,14.9,72.3,0.23600000000000002,/teams/MIA/2014.htmlSemifinals
220,True,0,3,0.0365853658536585,0.49700000000000005,16.9,34.6,0.299,0.484,16.0,65.9,0.501,16.1,34.6,0.24,0.494,17.0,67.8,0.292,/teams/PHI/1984.htmlFirst
221,True,1,7,0.073170731707317,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.48700000000000004,12.3,27.0,0.20600000000000002,0.507,12.4,76.8,0.16899999999999998,/teams/BOS/2017.htmlFirst
222,True,1,4,0.0975609756097561,0.49700000000000005,15.0,33.7,0.25,0.45899999999999996,14.7,65.6,0.501,16.1,34.6,0.24,0.494,17.0,67.8,0.292,/teams/MIL/1984.htmlSemifinals
223,True,1,2,0.0975609756097561,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.48200000000000004,14.4,24.7,0.221,0.455,13.6,73.1,0.251,/teams/IND/2000.htmlFinals
224,True,1,3,0.0,0.5329999999999999,11.6,22.8,0.215,0.493,13.2,75.7,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,/teams/LAC/2015.htmlFirst
225,True,1,7,0.146341463414634,0.502,14.4,34.5,0.266,0.45799999999999996,13.2,69.2,0.498,14.0,34.7,0.258,0.493,12.7,70.0,0.248,/teams/DET/1989.htmlFirst
226,True,1,3,0.17073170731707302,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.513,12.6,24.2,0.24600000000000002,0.511,13.8,71.9,0.24,/teams/BOS/2011.htmlFirst
227,True,1,5,0.152514302920807,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.503,14.1,20.1,0.204,0.48200000000000004,14.2,73.3,0.21600000000000003,/teams/NYK/2013.htmlFirst
228,True,1,3,0.17073170731707302,0.473,14.1,29.5,0.21899999999999997,0.433,14.8,74.6,0.479,13.9,29.5,0.23399999999999999,0.465,15.7,68.4,0.251,/teams/SAS/2004.htmlFirst
229,True,1,2,0.073170731707317,0.515,13.8,32.8,0.254,0.48100000000000004,12.6,70.4,0.49700000000000005,16.0,37.4,0.331,0.494,15.7,66.6,0.259,/teams/BOS/1985.htmlFinals
230,True,1,7,0.17073170731707302,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.515,14.3,21.0,0.20800000000000002,0.51,14.0,74.4,0.196,/teams/IND/2014.htmlFirst
231,True,1,4,0.23170731707317102,0.524,13.1,27.0,0.26,0.46,12.4,74.1,0.474,12.9,31.1,0.264,0.498,14.6,70.0,0.23,/teams/MIA/2005.htmlSemifinals
232,True,1,4,0.073170731707317,0.51,14.8,32.3,0.33399999999999996,0.47100000000000003,13.5,71.0,0.493,15.6,30.6,0.24100000000000002,0.43700000000000006,12.2,72.2,0.218,/teams/UTA/1998.htmlSemifinals
233,True,0,3,0.17073170731707302,0.535,14.8,29.1,0.306,0.496,15.5,72.5,0.529,15.0,26.9,0.23199999999999998,0.489,13.9,67.7,0.19899999999999998,/teams/UTA/1995.htmlFirst
234,True,1,3,-0.0243902439024389,0.478,13.3,24.0,0.262,0.47600000000000003,14.0,76.3,0.48700000000000004,14.8,27.1,0.254,0.46399999999999997,13.0,72.6,0.23199999999999998,/teams/NJN/2006.htmlFirst
235,True,1,4,0.0609756097560975,0.539,14.0,34.0,0.239,0.49,13.3,68.4,0.509,14.5,32.9,0.22399999999999998,0.488,16.7,68.2,0.263,/teams/ORL/1995.htmlSemifinals
236,True,1,4,0.26829268292682895,0.563,13.5,23.5,0.191,0.479,12.6,76.0,0.511,13.2,25.9,0.20199999999999999,0.503,12.1,76.2,0.225,/teams/GSW/2016.htmlSemifinals
237,True,1,5,0.14,0.473,14.5,31.8,0.253,0.445,14.9,71.8,0.48100000000000004,13.0,28.4,0.231,0.485,15.4,69.8,0.21600000000000003,/teams/POR/1999.htmlFirst
238,True,1,7,0.0365853658536586,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.494,13.9,28.6,0.268,0.483,14.0,73.6,0.22899999999999998,/teams/LAL/2010.htmlFirst
239,True,1,3,0.129780186690756,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.18100000000000002,/teams/IND/2013.htmlFirst
240,True,1,5,0.0731707317073171,0.505,15.2,30.8,0.292,0.479,13.9,63.4,0.498,12.8,29.3,0.276,0.522,14.6,66.6,0.27699999999999997,/teams/UTA/1984.htmlFirst
241,True,1,2,0.024390243902439,0.473,13.3,35.7,0.21899999999999997,0.457,14.7,70.6,0.502,14.0,27.9,0.262,0.45299999999999996,14.4,67.8,0.23600000000000002,/teams/CHI/1998.htmlFinals
242,True,0,7,0.0975609756097562,0.527,12.8,24.9,0.22899999999999998,0.491,12.6,74.6,0.493,13.0,28.9,0.218,0.502,15.7,72.5,0.228,/teams/SAS/2011.htmlFirst
243,True,1,4,0.0975609756097561,0.513,12.3,29.4,0.23,0.49,14.2,73.0,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,/teams/LAL/2009.htmlSemifinals
244,True,1,2,0.0853658536585366,0.532,14.0,29.0,0.247,0.47100000000000003,12.0,67.6,0.49200000000000005,14.5,34.7,0.275,0.47100000000000003,13.3,69.9,0.267,/teams/BOS/1987.htmlFinals
245,True,1,7,0.212121212121212,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.48100000000000004,13.0,30.2,0.22699999999999998,0.493,13.8,73.8,0.245,/teams/SAS/2012.htmlFirst
246,True,1,5,0.0121951219512195,0.512,15.0,26.8,0.223,0.486,14.6,72.9,0.515,11.9,23.6,0.19699999999999998,0.503,14.7,72.2,0.204,/teams/HOU/2015.htmlFirst
247,True,1,5,0.182926829268293,0.49700000000000005,15.0,33.7,0.25,0.45899999999999996,14.7,65.6,0.47600000000000003,14.4,31.6,0.27,0.48200000000000004,15.1,65.2,0.268,/teams/MIL/1984.htmlFirst
248,True,1,3,0.207317073170732,0.52,15.6,28.4,0.23199999999999998,0.48100000000000004,13.3,71.4,0.485,14.4,28.8,0.254,0.486,14.6,68.3,0.252,/teams/HOU/1997.htmlFirst
249,True,1,2,0.12195121951219501,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.52,15.6,28.4,0.23199999999999998,0.48100000000000004,13.3,71.4,0.19,/teams/UTA/1997.htmlFinals
250,True,1,7,0.365853658536585,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.48200000000000004,14.7,30.8,0.22699999999999998,0.499,15.5,68.1,0.26899999999999996,/teams/UTA/1997.htmlFirst
251,True,1,5,0.166666666666667,0.516,15.3,27.8,0.26899999999999996,0.465,13.0,72.1,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,/teams/OKC/2012.htmlFirst
252,True,1,5,0.390243902439024,0.526,12.4,23.0,0.19699999999999998,0.47700000000000004,14.1,79.1,0.47700000000000004,12.3,25.3,0.231,0.518,15.2,75.1,0.251,/teams/SAS/2016.htmlFirst
253,True,1,3,0.0243902439024389,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.528,12.8,24.1,0.19899999999999998,0.524,13.8,75.5,0.213,/teams/BOS/2017.htmlSemifinals
254,True,1,3,0.109756097560976,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,/teams/SAC/2001.htmlFirst
255,True,1,3,0.0,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.528,13.6,29.5,0.265,0.501,15.0,74.1,0.294,/teams/LAL/2008.htmlSemifinals
256,True,0,3,0.134146341463415,0.515,13.6,31.4,0.21600000000000003,0.493,14.3,71.8,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,/teams/DEN/2013.htmlFirst
257,True,1,5,0.0609756097560975,0.5,12.7,31.9,0.215,0.469,11.9,68.7,0.518,14.7,31.8,0.264,0.483,12.8,67.4,0.27,/teams/BOS/1992.htmlFirst
258,True,1,4,0.109756097560976,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.506,13.6,25.2,0.18100000000000002,0.504,15.0,75.7,0.22,/teams/IND/2014.htmlSemifinals
259,True,1,4,0.24390243902439002,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.47,13.6,29.4,0.201,0.47700000000000004,13.2,73.6,0.20600000000000002,/teams/MIA/2013.htmlSemifinals
260,True,1,7,0.146341463414634,0.479,14.1,33.1,0.249,0.444,14.9,72.1,0.498,13.5,34.2,0.262,0.485,12.7,67.4,0.281,/teams/NYK/1993.htmlFirst
261,True,1,7,0.378048780487805,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,/teams/BOS/2008.htmlFirst
